Country,Year,CAPEX,Exports of goods and services (% of GDP),GDP per capita (current US$),Imports of goods and services (% of GDP),Political Stability and Absence of Violence/Terrorism: Estimate
Guatemala,2006,,25.33983343,2225.123475,42.57209031,-0.735238791
Guatemala,2007,74.1,25.9805176,2458.815739,43.02084671,-0.753424942
Guatemala,2008,49.1,25.12434592,2763.059882,40.0543846,-0.713971555
Guatemala,2009,115.7,24.36782648,2611.646328,33.67286049,-0.925672591
Guatemala,2010,62.6,26.22546433,2805.259602,36.89972824,-0.852924466
Guatemala,2011,373.7,27.06770578,3168.983706,37.97934526,-0.7441414
Guatemala,2012,177.8,25.26709264,3286.619593,36.6923267,-0.633820176
Guatemala,2013,198.6,21.99815572,3444.159713,34.68706553,-0.674156249
Guatemala,2014,7.1,21.74436292,3689.144718,33.33891639,-0.655563533
Guatemala,2015,,19.82990774,3893.505221,30.06354553,-0.6544379
Guatemala,2016,1.7,18.75308936,4060.13755,27.61964855,-0.545003712
Guatemala,2017,6.6,18.49504633,4324.996082,27.57437418,-0.651365459
Guatemala,2018,102.2,18.16932653,4352.946518,28.84235554,-0.538147449
Guatemala,2019,23,17.61197615,4511.997552,27.9047666,-0.577340841
Guatemala,2020,231.7,16.34361272,4477.617618,24.79714893,-0.415829301
Guatemala,2021,12.4,17.62965753,4912.622257,31.63149342,-0.395517915
Guatemala,2022,355.3,18.94550101,5358.701275,35.48554045,-0.262850881
Guatemala,2023,4.4,16.60623746,5758.308763,31.69083146,-0.244364932
Hong Kong,2003,10511.7,150.77598,23977.17341,141.6786759,0.947880447
Hong Kong,2004,16713.5,167.7758972,24928.10037,159.0651574,1.144978046
Hong Kong,2005,7205.8,177.4529167,26649.63772,165.2362928,1.336290479
Hong Kong,2006,11242.1,185.185163,28224.09516,174.0234982,1.190912247
Hong Kong,2007,12865.7,186.4124074,30593.95117,175.7370562,1.104014874
Hong Kong,2008,16051.7,193.4151768,31515.52921,183.2416294,1.131019473
Hong Kong,2009,16047.8,178.1350554,30697.53839,170.2624989,0.965701699
Hong Kong,2010,6891.9,205.3225974,32550.13649,199.4479636,0.935810566
Hong Kong,2011,10546.9,212.8524165,35142.48793,209.0022901,0.94859612
Hong Kong,2012,10322.8,215.8495655,36730.7962,214.7189649,1.006289482
Hong Kong,2013,57200.8,221.6100603,38403.77771,221.0099588,0.922868311
Hong Kong,2014,11818.1,213.0904135,40315.37395,212.8854582,1.153228521
Hong Kong,2015,16454.7,195.8976016,42432.16197,193.5083476,1.035205364
Hong Kong,2016,12485.1,187.0051289,43734.19807,184.7221029,0.736158371
Hong Kong,2017,11997.3,188.9023996,46160.42979,187.8932671,0.818203509
Hong Kong,2018,36233,188.339507,48537.56689,188.5532665,0.776628256
Hong Kong,2019,12371.9,177.6513152,48359.0012,176.092206,-0.227037355
Hong Kong,2020,5522.6,176.3044824,46109.22999,174.3752226,0.056606669
Hong Kong,2021,7757.8,204.0142637,49770.56424,198.4454177,0.263934076
Hong Kong,2022,10757,194.486518,48825.84419,190.3946252,0.574927211
Hong Kong,2023,48790.1,176.7861614,50565.46477,176.1996869,0.673060536
Hungary,2003,933.3,56.34366336,8410.092482,60.44342518,1.131863952
Hungary,2004,675.5,59.56411777,10291.26947,64.05156833,0.828297615
Hungary,2005,2349.3,62.52152128,11212.2047,65.48328937,1.003100395
Hungary,2006,1058.5,73.80648648,11478.48916,75.42504509,0.98567611
Hungary,2007,1648,77.82216564,13934.60546,77.77926673,0.747096717
Hungary,2008,2503.6,79.20394486,15762.63225,79.24927925,0.75026387
Hungary,2009,858.7,74.35294962,13051.18318,70.95292771,0.536816299
Hungary,2010,352.9,81.25350355,13189.84339,76.58545654,0.685783744
Hungary,2011,957.3,86.19315032,14211.46056,80.56119689,0.743254066
Hungary,2012,831.3,86.08760971,12950.15945,80.0880889,0.67579478
Hungary,2013,345.5,85.39378521,13739.46202,79.08223958,0.796646118
Hungary,2014,511.6,87.02716411,14352.50188,81.33119098,0.669904828
Hungary,2015,242.7,87.43488414,12782.94126,79.85585436,0.737792492
Hungary,2016,94.1,86.11146346,13215.86053,77.86048104,0.64338094
Hungary,2017,230.3,85.74615334,14736.16682,79.2867025,0.796200514
Hungary,2018,356.5,83.3967795,16605.05705,79.30407928,0.737591445
Hungary,2019,1862.9,81.0657007,17012.85986,78.85985577,0.761921287
Hungary,2020,2461.5,78.08334231,16386.93088,76.21215648,0.837046862
Hungary,2021,669.4,79.42070356,19030.62813,79.30907923,0.798591256
Hungary,2022,400.2,89.50313014,18483.63669,94.304884,0.678676307
Hungary,2023,1716.3,80.83515021,22312.17903,76.27162575,0.731891811
Iceland,2003,30,32.62214303,39476.69785,35.57706872,1.51723218
Iceland,2004,32.7,32.40997895,47334.93065,38.02192311,1.457004666
Iceland,2005,249.3,30.3583868,56794.85016,42.09222857,1.444697142
Iceland,2006,4437,30.40556197,57492.93425,47.13059123,1.453826547
Iceland,2007,1491.1,32.84010136,69495.72674,41.8308122,1.485594153
Iceland,2008,497,40.3004024,56943.37045,42.3876243,1.215023875
Iceland,2009,129.1,48.71980508,41301.27322,40.67493813,1.190887213
Iceland,2010,414.7,51.74623384,43237.07295,41.90016434,1.022253633
Iceland,2011,112.8,54.54553626,47714.59223,46.86316549,1.244009733
Iceland,2012,40.1,54.92605472,45995.54788,49.15942075,1.245032072
Iceland,2013,4120,53.24775151,49804.983,45.54177209,1.287133694
Iceland,2014,133.4,51.51909795,54576.74481,45.14649394,1.246974587
Iceland,2015,42.2,51.65172145,52951.68151,44.16648646,1.298480988
Iceland,2016,41.9,47.48403629,61987.92636,40.84898734,1.346588731
Iceland,2017,36.8,45.73224001,72010.14903,41.24670697,1.337686777
Iceland,2018,111.9,46.04676239,74452.18907,42.59014458,1.394817352
Iceland,2019,102.7,43.71324844,68452.23622,39.14949734,1.61980617
Iceland,2020,37.5,33.30964505,59023.56635,34.66543058,1.37503159
Iceland,2021,17.5,37.35325877,69178.4047,39.29950886,1.372353315
Iceland,2022,54.8,45.80777814,75121.01523,46.26941299,1.249699235
Iceland,2023,784.5,43.441813,79960.09615,43.2880709,1.214403749
India,2003,8587.5,14.94791386,544.1431335,15.64452227,-1.50999701
India,2004,9031.2,17.85912496,624.2588265,19.6446891,-1.28043294
India,2005,8306.8,19.60524669,710.4880804,22.39642292,-1.013880491
India,2006,23280.5,21.26794142,801.6683537,24.45653908,-1.065184236
India,2007,11337.7,20.79969975,1021.887077,24.88656893,-1.154295802
India,2008,25767.4,24.09735726,992.5195849,29.27086318,-1.109707355
India,2009,15155.2,20.40051937,1094.949746,25.87235027,-1.355547905
India,2010,18821.9,22.40093325,1347.519391,26.85427325,-1.2779845
India,2011,25230.1,24.54041132,1445.461275,31.08346869,-1.32679534
India,2012,20753.1,24.53443066,1429.321995,31.25929107,-1.289309859
India,2013,17014.6,25.4308613,1432.843975,28.41327065,-1.229174137
India,2014,12166.5,22.96796301,1553.883961,25.95422274,-0.99791199
India,2015,13592.1,19.81318916,1583.998159,22.10972471,-0.954773545
India,2016,17810,19.15823491,1707.508929,20.9242508,-0.960426509
India,2017,9489.5,18.79176484,1950.104683,21.95073212,-0.774099112
India,2018,10459.5,19.9278286,1966.254552,23.68914073,-0.997706771
India,2019,10408.9,18.6642649,2041.428637,21.24113863,-0.796846986
India,2020,7069.2,18.68247693,1907.042516,19.0756284,-0.84141922
India,2021,11457.6,21.39915833,2239.613844,24.02393045,-0.691076756
India,2022,42080.1,23.2515412,2347.448294,26.82372895,-0.615027368
India,2023,21769.2,21.44869778,2530.120313,23.5441445,-0.63507694
Indonesia,2003,4718.2,30.47765478,1043.210584,23.13883897,-2.09539485
Indonesia,2004,170,32.21669462,1126.840044,27.54460022,-1.908605576
Indonesia,2005,484.2,34.06726763,1238.214476,29.92066824,-1.51817596
Indonesia,2006,746.4,31.03471631,1558.315628,25.6224105,-1.417666912
Indonesia,2007,1538,29.43571849,1823.219763,25.39353149,-1.198065758
Indonesia,2008,138,29.80828417,2124.554839,28.75311546,-1.056791544
Indonesia,2009,1217,24.15911967,2218.485419,21.3530017,-0.751153648
Indonesia,2010,118.7,24.29903094,3065.683484,22.40224294,-0.853916168
Indonesia,2011,5017.3,26.32735309,3579.464425,23.8526601,-0.770114183
Indonesia,2012,570.3,24.59437879,3632.27254,24.98851951,-0.593262792
Indonesia,2013,399.4,23.92357638,3566.602845,24.7137963,-0.519264638
Indonesia,2014,1201.2,23.6659846,3441.068085,24.41419099,-0.416824043
Indonesia,2015,1503.7,21.16017926,3288.222697,20.77746098,-0.619956315
Indonesia,2016,185.1,19.08899385,3521.469435,18.33234795,-0.379699737
Indonesia,2017,182.2,20.17730444,3798.883262,19.17819264,-0.504938722
Indonesia,2018,902.7,21.0027465,3860.953531,22.07156246,-0.55203402
Indonesia,2019,24637.8,18.5915278,4106.948562,19.03624974,-0.502143025
Indonesia,2020,48,17.33116828,3853.702888,15.64100712,-0.462311387
Indonesia,2021,260,21.41655564,4287.17314,18.78820264,-0.531449199
Indonesia,2022,742.6,24.50291169,4730.834848,20.96175851,-0.553894222
Indonesia,2023,942.2,21.7538472,4876.307745,19.58243967,-0.404375315
Iraq,2003,,77.39271888,817.8878625,76.84180641,-2.39324522
Iraq,2004,,56.27090853,1328.371576,63.96306859,-3.180351734
Iraq,2005,82,54.34787058,1762.393604,61.39466973,-2.688648462
Iraq,2006,,51.03194299,2276.554357,38.61857687,-2.826402187
Iraq,2007,16,45.89983917,3128.990103,28.19301393,-2.771050692
Iraq,2008,,50.32830722,4542.96609,30.72723605,-2.466896534
Iraq,2009,20,39.40011026,3714.71206,39.28726856,-2.17470789
Iraq,2010,2.2,39.41682921,4461.751962,34.08065041,-2.239267111
Iraq,2011,42.2,44.41752304,5775.542291,27.75380518,-1.846983552
Iraq,2012,,44.50843536,6477.596185,29.10024923,-1.934050202
Iraq,2013,8.7,39.66353654,6650.352822,27.74648187,-2.011390448
Iraq,2014,,38.94172645,6249.39227,30.04076041,-2.480337858
Iraq,2015,,34.51414644,4440.141893,35.07762216,-2.250779629
Iraq,2016,,28.10852368,4334.420964,26.47979651,-2.303333044
Iraq,2017,3,33.91606341,4759.284644,25.86484898,-2.295949697
Iraq,2018,25.5,40.80264203,5646.689321,24.99914974,-2.521113873
Iraq,2019,60.8,38.0518682,5671.856863,30.93807022,-2.609277725
Iraq,2020,,27.75027755,4295.189451,29.99203884,-2.474769592
Iraq,2021,1.3,37.32165283,4868.494311,24.18161548,-2.384694099
Iraq,2022,2.2,44.52594621,6520.731546,24.23284788,-2.409309149
Iraq,2023,19.4,39.63123224,5965.318351,29.83008856,-2.413098097
Ireland,2003,3985.8,80.8405916,41203.52958,65.69090922,1.348457694
Ireland,2004,4355.1,80.47558008,47754.20232,66.11194573,1.17082572
Ireland,2005,2779.7,79.52769639,50933.02161,68.64788841,1.298666835
Ireland,2006,8404.5,79.03467626,54329.16186,70.98712848,1.192410588
Ireland,2007,6109.1,80.83679518,61396.41746,72.56006864,1.215192676
Ireland,2008,8375.3,84.33328243,61353.10656,75.70616173,1.18687439
Ireland,2009,14401.8,93.55616834,52133.09092,80.03532498,1.057366014
Ireland,2010,3372.2,103.2094204,48679.40268,86.65441733,1.020165324
Ireland,2011,3478.8,102.2575011,52692.78131,83.76834409,0.948998928
Ireland,2012,8651.1,103.6622343,49411.73875,86.40108355,0.941072702
Ireland,2013,5412.3,104.7688069,52619.21237,85.0490549,0.901075721
Ireland,2014,3269,110.3233716,57278.25909,91.33158831,1.052991152
Ireland,2015,6597,122.9246614,64311.82347,93.28101592,0.895332575
Ireland,2016,7375.1,124.1971803,64192.94181,105.5672528,0.833849669
Ireland,2017,5015.9,124.8149992,72198.1077,101.1386034,0.99341011
Ireland,2018,7727.9,122.9656029,80738.96288,93.45804488,1.011369586
Ireland,2019,11297.6,127.2715429,81810.19265,122.4742228,0.959416449
Ireland,2020,5143.3,135.4628767,86622.50673,114.6455756,0.965521574
Ireland,2021,7023,133.0550636,103961.9764,91.36377225,0.84366262
Ireland,2022,9437.6,136.6844401,105234.5116,95.44505044,0.884667397
Ireland,2023,20300.6,135.0582143,103887.8004,102.157667,0.901911557
Israel,2003,3405,32.68909768,19643.46904,34.19265269,-1.518784404
Israel,2004,1941.6,37.203416,20568.06941,37.76978352,-1.322681308
Israel,2005,2095.4,38.81997315,21286.83886,39.50428823,-1.247522712
Israel,2006,6054.5,39.03666547,22527.26198,39.3986235,-1.259288788
Israel,2007,4572.6,38.73094278,25721.25941,40.10616351,-1.252032876
Israel,2008,11282.3,37.17357119,30269.21777,38.20735112,-1.323101997
Israel,2009,2578.8,31.82156684,28508.49389,29.85408113,-1.625210643
Israel,2010,5542.2,33.52837758,31439.0887,32.10470229,-1.341151714
Israel,2011,2886.1,34.18201941,34522.5216,34.72741844,-1.201318026
Israel,2012,2928.5,34.71841816,33321.43009,35.24660693,-1.07890439
Israel,2013,3625.6,32.80512063,37034.31611,31.3289305,-1.101284742
Israel,2014,2182.7,31.48905959,38343.30466,30.22429453,-1.039735317
Israel,2015,3773.6,30.8618662,36213.10415,28.03610572,-1.097817302
Israel,2016,2271.6,29.69600894,37671.53891,28.10302275,-0.799367249
Israel,2017,1910.6,28.97765876,41138.47096,27.3024555,-0.894905746
Israel,2018,2964.8,29.69250223,42362.66528,29.05125201,-0.918100238
Israel,2019,3816.8,28.98104225,44250.63136,27.34430639,-0.81556803
Israel,2020,2811.3,27.17229944,44575.5719,24.06437435,-0.887818515
Israel,2021,3234.3,28.82340462,52270.90402,26.07827959,-1.122313142
Israel,2022,9991.4,31.3853281,54949.62156,29.25952458,-1.228965402
Israel,2023,6340.9,30.41050263,52003.72007,27.57981809,-1.464848399
Italy,2003,9733.4,23.22404969,27577.57003,22.77003629,0.431488335
Italy,2004,8037.8,23.92684095,31348.19018,23.33955144,0.269257694
Italy,2005,13932,24.51185336,32062.72383,24.61032087,0.489115536
Italy,2006,10991.6,26.05306282,33537.1287,26.87048014,0.530733764
Italy,2007,20910.6,27.24505454,37826.17546,27.58298702,0.446970046
Italy,2008,34346.8,26.7427616,40828.57956,27.4714933,0.547544241
Italy,2009,21576.3,22.2771596,37099.6134,22.86431698,0.346905887
Italy,2010,17057.2,24.91865142,35856.86255,26.74346039,0.473923683
Italy,2011,20080,26.56298665,38432.37428,27.90922829,0.501207411
Italy,2012,19612.4,27.98518708,34854.39494,26.89930819,0.508217514
Italy,2013,21097.1,28.17744241,35701.6746,25.85674223,0.495499194
Italy,2014,12435.9,28.62240274,36028.3494,25.8321272,0.458165407
Italy,2015,15490.5,29.14411105,30639.88298,26.29157476,0.3632572
Italy,2016,15706.7,28.79874889,31391.56929,25.63339781,0.355933428
Italy,2017,22855.2,30.13988592,32844.11566,27.44310811,0.292910486
Italy,2018,27142,30.81350727,34904.10819,28.46147624,0.326271683
Italy,2019,12370,30.94987392,33812.78872,27.74431634,0.381114274
Italy,2020,11075.2,28.72585519,32091.48666,25.21362872,0.399345398
Italy,2021,22389.3,31.17160886,36852.54254,29.13036876,0.550520957
Italy,2022,31745.7,35.09914004,35653.90421,36.91736226,0.466298223
Italy,2023,27499.2,33.5347637,39065.42444,32.10609978,0.583320737
Jamaica,2003,,36.61346899,3549.707584,51.53716185,-0.384524792
Jamaica,2004,237.6,37.54402476,3807.562931,51.77407931,-0.345668554
Jamaica,2005,2.7,35.27323512,4184.439749,55.21465822,-0.298737347
Jamaica,2006,205,40.13152526,4417.001271,60.61407356,-0.320163667
Jamaica,2007,1.6,39.72869092,4716.486125,61.51573114,-0.256037086
Jamaica,2008,881.3,41.94330709,5029.800953,71.63409675,-0.307299733
Jamaica,2009,259.91,34.47959621,4428.381533,52.40552812,-0.363817692
Jamaica,2010,163.9,31.33526663,4809.97738,49.58513369,-0.429541469
Jamaica,2011,168.9,30.3686139,5232.636449,53.45320633,-0.062983334
Jamaica,2012,41.5,30.18371146,5340.833332,51.85636689,0.120508112
Jamaica,2013,284.9,30.57588318,5124.213014,52.6836888,0.182374373
Jamaica,2014,111.9,31.25462497,4975.113255,53.48637366,0.024492532
Jamaica,2015,210.6,29.92166548,5062.89555,46.19585618,0.085965723
Jamaica,2016,479.9,31.81345561,5009.794487,44.64174676,0.29546842
Jamaica,2017,439.1,34.65706257,5259.313328,48.86610995,0.298303366
Jamaica,2018,5.1,38.56384829,5578.103475,51.41405776,0.423993796
Jamaica,2019,207.8,38.03608075,5607.242993,52.07452689,0.388309866
Jamaica,2020,61.9,24.08514,4879.440258,41.77461,0.258682191
Jamaica,2021,440.9,27.53448,5165.337821,45.81923,0.217994332
Jamaica,2022,301,27.97065,6022.153398,45.21053,0.364242792
Jamaica,2023,17,37.4556,6839.725024,56.9222,0.384837329
Japan,2003,51880.2,11.46580158,35387.03742,9.860323691,1.027120113
Japan,2004,85035.4,12.78626462,38298.98017,10.8780888,1.028315306
Japan,2005,47039.1,13.81589572,37812.89502,12.41405886,1.035769463
Japan,2006,79662.2,15.65737405,35991.546,14.35900205,1.138334513
Japan,2007,48786.9,17.28912737,35779.02454,15.52745068,1.010374546
Japan,2008,68545.2,17.23554338,39876.30397,16.89393316,0.894625247
Japan,2009,58487.9,12.41956575,41308.99684,11.97060079,0.9762519
Japan,2010,52616.5,14.91850345,44968.15623,13.57996924,0.879353166
Japan,2011,67895.1,14.77446226,48760.07895,15.42049847,0.995091975
Japan,2012,49220.3,14.41477461,49145.28043,16.0561363,0.948442876
Japan,2013,66897.3,15.78415673,40898.6479,18.19461192,1.019141912
Japan,2014,49881.9,17.41865535,38475.39525,20.01277922,0.968597353
Japan,2015,59658.3,17.43675984,34960.63938,17.99064852,1.054220557
Japan,2016,49541.1,16.05796924,39375.47316,15.25227761,0.968189001
Japan,2017,51752.4,17.5914391,38834.05293,16.83177447,1.100128055
Japan,2018,69367.1,18.3149456,39751.1331,18.2949862,1.037562728
Japan,2019,48438.8,17.46352643,40415.95676,17.75289168,1.019812346
Japan,2020,34518.8,15.53318286,40028.73417,15.80202577,1.02614522
Japan,2021,44905.3,18.10919194,40094.55998,18.62925429,1.015501738
Japan,2022,44100.2,21.54642412,34065.6439,25.26656271,1.032637239
Japan,2023,53572.6,21.85159124,33836.17563,23.29928832,0.951136231
Jordan,2003,94.9,47.37227994,1775.676256,68.33455531,-0.073701382
Jordan,2004,22.8,52.18949684,1940.086413,82.43211509,-0.234758884
Jordan,2005,146.8,52.70458008,2087.870793,94.20431119,-0.132929385
Jordan,2006,142.9,53.87432789,2342.634596,87.87305394,-0.762317538
Jordan,2007,143.1,54.23491299,2506.205995,91.75933329,-0.300741792
Jordan,2008,533.8,56.05049657,3241.652414,84.8624294,-0.370714009
Jordan,2009,876.7,45.07547171,3435.833759,67.07652648,-0.356457055
Jordan,2010,587.2,46.99714264,3718.465716,67.22553505,-0.31249252
Jordan,2011,50,46.55057763,3946.855039,72.14910187,-0.513562262
Jordan,2012,699.3,45.22598541,4169.504701,72.62960228,-0.523977637
Jordan,2013,112.7,41.29560357,4311.219167,70.15592442,-0.606315255
Jordan,2014,699.8,42.13390771,4191.180501,67.80489783,-0.540025532
Jordan,2015,252.4,36.54443702,4042.756781,58.8134752,-0.60686487
Jordan,2016,78.9,34.39521007,3986.71677,54.32550783,-0.496246248
Jordan,2017,69,34.36836913,4065.616287,55.36323138,-0.434586674
Jordan,2018,136.7,34.79911584,4145.439897,52.83679935,-0.37985456
Jordan,2019,47.2,36.33494044,4170.1144,49.35289306,-0.276885152
Jordan,2020,16,23.89994196,4022.040136,42.16000685,-0.268401831
Jordan,2021,8.7,29.95841426,4183.499983,50.37445569,-0.312566459
Jordan,2022,60.3,42.53746716,4332.251599,61.55799228,-0.234430954
Jordan,2023,1157.5,43.51688339,4466.083142,56.83098536,-0.202734202
Kazakhstan,2003,68.2,48.41702209,1958.020502,43.04631033,0.356259912
Kazakhstan,2004,605.6,52.50041043,2722.474078,43.90878928,0.070387974
Kazakhstan,2005,363.6,53.19435825,3577.35804,44.56814477,0.190631837
Kazakhstan,2006,205.3,50.97529784,5030.134947,40.47822896,0.207937807
Kazakhstan,2007,43.1,49.31282089,6449.439311,42.84881221,0.647996783
Kazakhstan,2008,221.1,57.14638494,8123.547059,37.14841971,0.626638472
Kazakhstan,2009,631.8,41.83842245,6938.011757,33.92764502,0.776816249
Kazakhstan,2010,656.9,44.2441795,8793.0759,29.8940864,0.522971809
Kazakhstan,2011,241.3,46.46466279,11287.14649,26.65319426,-0.338570565
Kazakhstan,2012,35,44.10966304,12018.79665,29.61406945,-0.408455014
Kazakhstan,2013,46.7,38.61703772,13478.45963,26.79057161,-0.402473897
Kazakhstan,2014,221.1,39.34175809,12427.70946,25.63027656,0.036018156
Kazakhstan,2015,10.3,28.51670801,10196.12263,24.5330208,-0.038353074
Kazakhstan,2016,180.3,31.84388864,7475.566887,28.46770794,0.001462973
Kazakhstan,2017,53.2,32.39775294,8943.084168,24.427635,0.02434968
Kazakhstan,2018,53.8,37.62521843,9472.485273,25.90273809,-0.052402258
Kazakhstan,2019,220.9,36.4389871,9457.126147,28.41962945,-0.16803734
Kazakhstan,2020,34.2,30.5289068,8781.507978,26.49753557,-0.257566839
Kazakhstan,2021,299.50803,33.64486212,9983.601036,25.02374645,-0.232230723
Kazakhstan,2022,34,41.5690089,11255.33964,26.76530584,-0.468353838
Kazakhstan,2023,257.7,34.50966069,12879.42753,27.45272364,-0.273346007
Kenya,2003,51.4,24.08681531,442.8984573,30.04545059,-1.263868928
Kenya,2004,10.8,26.61025858,463.6627813,32.86674477,-1.087354779
Kenya,2005,41.2,28.50903021,523.4563124,35.96983595,-1.250505924
Kenya,2006,80.8,22.98493964,699.8023706,32.25154548,-1.126983285
Kenya,2007,263,21.91899129,840.2014395,31.97579751,-1.305442214
Kenya,2008,441.1,22.67405755,915.5443547,34.90454109,-1.393615365
Kenya,2009,328.7,18.77494549,1047.967832,27.17024632,-1.425580621
Kenya,2010,3316.4,20.12435965,1091.518731,30.2699277,-1.165523529
Kenya,2011,407.6,21.54947707,1096.144998,36.8527289,-1.244790792
Kenya,2012,385.1,19.86494772,1285.005362,31.7587443,-1.323441267
Kenya,2013,546.2,17.79218055,1370.878852,29.67246196,-1.166930914
Kenya,2014,544.6,16.47280447,1482.815663,29.6976849,-1.282247186
Kenya,2015,923.9,15.1287339,1489.119598,25.19865079,-1.241347909
Kenya,2016,255.9,13.2497448,1554.126103,21.61527477,-1.354456544
Kenya,2017,309.4,12.73665994,1667.484472,23.25839793,-1.12843883
Kenya,2018,388.8,12.54197533,1836.452755,21.87277784,-1.179712296
Kenya,2019,179.3,11.42799569,1960.408089,20.33146615,-1.105763435
Kenya,2020,137.5,9.641868882,1927.66459,17.59594664,-1.007240057
Kenya,2021,619,10.76957434,2061.356221,20.05472884,-1.032437444
Kenya,2022,471,12.19196922,2109.562885,21.49916951,-0.947280884
Kenya,2023,1449.6,11.68610544,1952.304579,20.40597384,-0.937771916
Kuwait,2003,1267.3,52.0915106,22690.65518,34.46366491,0.294286907
Kuwait,2004,832.3,56.91711338,27552.28274,32.3805283,0.345240027
Kuwait,2005,8513.7,63.9760609,36122.61427,28.2666192,0.253690273
Kuwait,2006,17292,65.54573372,42946.63741,24.16735947,0.412733108
Kuwait,2007,1153.5,63.4150384,45709.41329,28.31746499,0.620643914
Kuwait,2008,15490.5,66.75954952,55585.18893,25.92390673,0.501767993
Kuwait,2009,3765,59.43363435,37907.10013,29.37743063,0.353407443
Kuwait,2010,3510,66.67351127,39212.25222,30.35451039,0.451988816
Kuwait,2011,3407.2,73.21767497,49169.6064,25.89881776,0.311102718
Kuwait,2012,1173.6,74.73183717,52155.22255,26.27959801,0.203606218
Kuwait,2013,10959.1,70.86101793,49651.04397,26.74447332,0.16605559
Kuwait,2014,211.1,68.50552508,44368.78137,31.5316647,0.149006546
Kuwait,2015,4068.1,53.76537238,29882.21269,44.93461594,-0.219549298
Kuwait,2016,1941.1,47.63228528,27323.68906,48.52538713,-0.056500711
Kuwait,2017,4141.2,51.19631565,29047.65358,46.64373092,-0.051229097
Kuwait,2018,2426,57.31146277,32067.96237,45.47416791,0.090642102
Kuwait,2019,635.8,52.05825607,31707.87375,39.62745631,0.175173387
Kuwait,2020,363.8,43.71285322,25236.07555,38.29789261,0.225232258
Kuwait,2021,2212.5,51.72569262,34018.63429,30.27468249,0.263065904
Kuwait,2022,456.8,60.44859454,39981.7691,30.47021567,0.291892022
Kuwait,2023,3306.2,58.2,34075.84904,41.47,0.408179194
Latvia,2003,628.9,37.73796806,4914.579928,50.84358998,1.001643181
Latvia,2004,138.4,40.62515024,6109.732652,56.61011534,0.616755247
Latvia,2005,213.5,44.80522717,7283.787381,59.71192944,0.814021409
Latvia,2006,313.7,41.95307744,9211.737447,63.74226464,0.838368714
Latvia,2007,201.3,40.38644259,13370.97895,60.49446828,0.561930537
Latvia,2008,518.3,41.23453214,15677.60809,54.5336307,0.203508124
Latvia,2009,621.3,43.3960592,11996.03227,45.4359903,0.348279804
Latvia,2010,732.7,54.36545551,11188.41917,56.49689836,0.527854025
Latvia,2011,193.2,61.80174356,12902.57405,67.93301446,0.320002139
Latvia,2012,74.9,63.83151492,13329.34999,69.37998873,0.453626722
Latvia,2013,88.5,62.57598027,14484.47153,67.10120466,0.593635261
Latvia,2014,51.9,63.57210163,15185.81458,66.47015062,0.487268358
Latvia,2015,308.1,62.59556256,13321.97531,63.78445185,0.43631041
Latvia,2016,134.5,61.92841964,13838.52668,61.40209878,0.467219561
Latvia,2017,85.4,64.13995426,15132.49583,64.57404906,0.45295468
Latvia,2018,449.5,63.86981869,17252.17104,64.36427687,0.395444006
Latvia,2019,92.5,62.53684302,17294.97516,62.75478869,0.426870435
Latvia,2020,42.9,62.65924226,17564.23215,61.22395578,0.462181747
Latvia,2021,51.7,66.81127696,20261.88878,69.98533846,0.673440218
Latvia,2022,252.5,77.47800777,20227.23074,82.36633709,0.486409128
Latvia,2023,521.9,66.4606129,22675.57863,70.17142207,0.591089129
Lebanon,2003,27.1,16.73658134,4437.715885,37.35425268,-0.459642589
Lebanon,2004,85.9,35.05490455,4600.683714,55.91789248,-0.713360965
Lebanon,2005,660.8,36.62353871,4602.198046,56.13911756,-0.999740839
Lebanon,2006,3282.7,35.58965751,4635.251412,55.47973952,-1.803862691
Lebanon,2007,426.9,37.141517,5125.2581,60.82619096,-2.119095325
Lebanon,2008,451.7,38.54565444,5912.045328,68.08001874,-1.876608849
Lebanon,2009,569,33.1957017,7090.854939,57.20213716,-1.561696887
Lebanon,2010,147.1,35.02312287,7625.810516,60.07353008,-1.62501502
Lebanon,2011,184.6,36.36309723,7834.962571,65.77678518,-1.558287501
Lebanon,2012,164,28.80921288,8406.984056,59.73628904,-1.664812326
Lebanon,2013,145,26.64675475,8162.379294,59.52757385,-1.690353394
Lebanon,2014,74.1,23.7561645,7577.64133,56.06099209,-1.697941303
Lebanon,2015,117.6,23.13966773,7714.11,48.69937491,-1.698364496
Lebanon,2016,166.8,21.72615589,8089.012088,45.9974619,-1.615684032
Lebanon,2017,263.1,21.92693319,8608.21085,46.52849607,-1.622227669
Lebanon,2018,45.9,20.75452116,9174.536662,47.50278615,-1.621600509
Lebanon,2019,92.5,20.69775896,8905.880055,42.28315705,-1.672357082
Lebanon,2020,34.3,16.37258687,5561.19167,33.75721742,-1.621175408
Lebanon,2021,407,26.02562769,4045.373911,52.80299271,-1.482004881
Lebanon,2022,113.1,34.82877925,3654.358455,80.05949902,-1.422575474
Lebanon,2023,176.1,30.55141197,3477.724898,73.6549981,-1.519039154
Lithuania,2003,176.9,46.15346418,5507.474342,51.93794014,1.050185442
Lithuania,2004,85.6,48.52333854,6734.574871,55.54873215,0.76600486
Lithuania,2005,577.5,55.11377693,7857.031488,62.33591423,0.779100299
